09:56:55.835 [INFO ] [magicValues     ] 마법 값 탐지 시작  {"projectRoot":"D:\\myRoom"}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.052","file":"src/components/room/layout.ts","occurrences":2}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#cc00ff","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#00eeff","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.018","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.36","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.62","valueType":"number","occurrences":5,"category":"general","suggestedName":"VALUE_0_62","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:204","src/components/room/layout.ts:212","src/components/room/layout.ts:285","src/components/room/decorations/iconTextures.ts:74","src/components/room/furniture/Desk.tsx:345"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.026","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.065","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.56","file":"src/components/room/layout.ts","occurrences":2}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.035","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.40","valueType":"number","occurrences":8,"category":"general","suggestedName":"VALUE_0_40","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:227","src/components/room/layout.ts:245","src/components/room/layout.ts:265","src/components/room/layout.ts:317","src/components/room/layout.ts:391","src/components/room/materials.ts:48","src/components/room/materials.ts:66","src/components/room/furniture/Desk.tsx:347"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.036","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.72","valueType":"number","occurrences":3,"category":"general","suggestedName":"VALUE_0_72","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:230","src/components/room/layout.ts:376","src/components/snowBackground/ChristmasTree.tsx:29"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.58","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.022","file":"src/components/room/layout.ts","occurrences":2}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.24","valueType":"number","occurrences":4,"category":"general","suggestedName":"VALUE_0_24","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:235","src/components/room/layout.ts:253","src/components/room/layout.ts:328","src/components/room/furniture/Desk.tsx:346"]}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.90","valueType":"number","occurrences":4,"category":"general","suggestedName":"VALUE_0_90","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:238","src/components/room/materials.ts:25","src/components/room/materials.ts:70","src/components/snowBackground/SnowBackground.tsx:85"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2.50","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"3.90","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.20","file":"src/components/room/layout.ts","occurrences":5}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.32","valueType":"number","occurrences":4,"category":"general","suggestedName":"VALUE_0_32","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:259","src/components/room/layout.ts:260","src/components/room/layout.ts:444","src/components/room/furniture/Desk.tsx:348"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.34","file":"src/components/room/layout.ts","occurrences":3}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.14","valueType":"number","occurrences":8,"category":"config","suggestedName":"ICONFONTSIZE_0_14","suggestedFile":"src/constants/config.ts","locations":["src/components/room/layout.ts:265","src/components/room/layout.ts:307","src/components/room/layout.ts:399","src/components/room/layout.ts:404","src/components/room/layout.ts:431","src/components/snowBackground/House.tsx:31","src/components/snowBackground/SnowBackground.tsx:65","src/components/room/furniture/Desk.tsx:346"]}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.50","valueType":"number","occurrences":5,"category":"general","suggestedName":"VALUE_0_50","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:268","src/components/room/layout.ts:373","src/components/room/materials.ts:47","src/components/room/materials.ts:49","src/components/room/furniture/Desk.tsx:347"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.80","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.055","file":"src/components/room/layout.ts","occurrences":4}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.02","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.55","valueType":"number","occurrences":7,"category":"general","suggestedName":"VALUE_0_55","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:295","src/components/room/layout.ts:305","src/components/room/layout.ts:401","src/components/room/materials.ts:43","src/components/snowBackground/LampPost.tsx:14","src/components/room/furniture/Desk.tsx:343","src/components/room/furniture/Desk.tsx:348"]}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.52","valueType":"number","occurrences":3,"category":"general","suggestedName":"VALUE_0_52","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:296","src/components/room/layout.ts:449","src/components/room/furniture/Desk.tsx:344"]}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.45","valueType":"number","occurrences":4,"category":"general","suggestedName":"VALUE_0_45","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:297","src/components/room/layout.ts:343","src/components/room/furniture/Desk.tsx:345","src/components/room/furniture/Desk.tsx:565"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.032","file":"src/components/room/layout.ts","occurrences":2}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.19","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.175","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.23","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.43","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.95","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.215","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.028","file":"src/components/room/layout.ts","occurrences":2}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.006","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.045","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.54","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.08","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.59","valueType":"number","occurrences":2,"category":"general","suggestedName":"VALUE_0_59","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:378","src/components/snowBackground/House.tsx:89"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.040","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.11","file":"src/components/room/layout.ts","occurrences":3}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.064","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.048","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.176","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.015","valueType":"number","occurrences":2,"category":"general","suggestedName":"VALUE_0_015","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:402","src/components/room/furniture/CatBowls.tsx:16"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.007","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"26","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"72","valueType":"number","occurrences":2,"category":"general","suggestedName":"VALUE_72","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:456","src/components/room/furniture/Storage.tsx:21"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"46","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#8AAFC8","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"38","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.1","valueType":"number","occurrences":7,"category":"general","suggestedName":"VALUE_0_1","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:471","src/components/snowBackground/Bonfire.tsx:28","src/components/snowBackground/Bonfire.tsx:68","src/components/snowBackground/ForestLights.tsx:23","src/components/snowBackground/SnowBackground.tsx:56","src/components/room/furniture/Desk.tsx:558","src/components/room/furniture/Desk.tsx:559"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#C8D8E8","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#B0C8DC","file":"src/components/room/layout.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"2.5","valueType":"number","occurrences":5,"category":"general","suggestedName":"VALUE_2_5","suggestedFile":"src/constants/index.ts","locations":["src/components/room/layout.ts:477","src/components/snowBackground/ForestLights.tsx:23","src/components/snowBackground/Snow.tsx:51","src/components/snowBackground/SnowBackground.tsx:56","src/components/canvas/DayNightContext.tsx:12"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.95","file":"src/components/room/materials.ts","occurrences":2}
09:56:56.016 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.60","valueType":"number","occurrences":3,"category":"general","suggestedName":"VALUE_0_60","suggestedFile":"src/constants/index.ts","locations":["src/components/room/materials.ts:52","src/components/room/furniture/Desk.tsx:344","src/components/room/furniture/Storage.tsx:84"]}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.70","file":"src/components/room/materials.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"high-performance","file":"src/components/room/Performance.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"sunset","file":"src/components/room/Performance.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"always","file":"src/components/room/Performance.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"demand","file":"src/components/room/Performance.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"정철진","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"empty","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"/images/profile.jpg","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"안산대학교","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"컴퓨터정보학과","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"경기모바일과학고등학교","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"모바일컨텐츠과","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"Frontend","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"JavaScript","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"TypeScript","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"React","file":"src/components/room/portfolioData.ts","occurrences":2}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"Next.js","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"Three.js","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"HTML/CSS","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"Backend","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"Node.js","file":"src/components/room/portfolioData.ts","occurrences":2}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"Java","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"Git","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"AWS","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"Render","file":"src/components/room/portfolioData.ts","occurrences":2}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2026","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"completed","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"/images/projects/shieldBox.io_1.png","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"/images/projects/shieldBox.io_2.png","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"Socket.io","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"https://shieldbox-io.onrender.com/","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"https://github.com/cjfwls39/ShieldBox.io.git","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"cjfwls39@naver.com","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.016 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"010-8464-6539","file":"src/components/room/portfolioData.ts","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"https://github.com/cjfwls39","valueType":"string","occurrences":2,"category":"api","suggestedName":"API_HTTPS_GITHUB_COM_CJFWLS39","suggestedFile":"src/constants/api.ts","locations":["src/components/room/portfolioData.ts:121","src/components/room/decorations/iconTextures.ts:156"]}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"3200","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"5000","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"6200","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#08071A","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"rgba(140,100,255,0.35)","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"rgba(100,60,255,0.2)","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"rgba(200,195,225,0.85)","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#AAFF44","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"rgba(160,150,200,0.5)","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"16px","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"column","valueType":"string","occurrences":3,"category":"general","suggestedName":"KEY_COLUMN","suggestedFile":"src/constants/keys.ts","locations":["src/components/ui/NavigationGuide.tsx:147","src/components/ui/NavigationGuide.tsx:167","src/components/ui/PortfolioModal.tsx:380"]}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"1rem","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_1REM","suggestedFile":"src/constants/index.ts","locations":["src/components/ui/NavigationGuide.tsx:149","src/components/ui/PortfolioModal.tsx:446"]}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"blur(8px)","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.5rem","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_0_5REM","suggestedFile":"src/constants/index.ts","locations":["src/components/ui/NavigationGuide.tsx:155","src/components/ui/PortfolioModal.tsx:474"]}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.7rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":6}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.2em","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_0_2EM","suggestedFile":"src/constants/index.ts","locations":["src/components/ui/NavigationGuide.tsx:158","src/components/ui/PortfolioModal.tsx:402"]}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"1.4rem","valueType":"string","occurrences":3,"category":"config","suggestedName":"WIDTH_1_4REM","suggestedFile":"src/constants/config.ts","locations":["src/components/ui/NavigationGuide.tsx:163","src/components/ui/NavigationGuide.tsx:179","src/components/ui/PortfolioModal.tsx:476"]}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.6rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2.4rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":2}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"2rem","valueType":"string","occurrences":3,"category":"config","suggestedName":"HEIGHT_2REM","suggestedFile":"src/constants/config.ts","locations":["src/components/ui/NavigationGuide.tsx:180","src/components/ui/PortfolioModal.tsx:409","src/components/ui/PortfolioModal.tsx:477"]}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"relative","valueType":"string","occurrences":5,"category":"general","suggestedName":"KEY_RELATIVE","suggestedFile":"src/constants/keys.ts","locations":["src/components/ui/NavigationGuide.tsx:183","src/components/ui/PortfolioModal.tsx:371","src/components/ui/PortfolioModal.tsx:396","src/components/ui/PortfolioModal.tsx:418","src/components/ui/PortfolioModal.tsx:421"]}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"hidden","valueType":"string","occurrences":2,"category":"general","suggestedName":"KEY_HIDDEN","suggestedFile":"src/constants/keys.ts","locations":["src/components/ui/NavigationGuide.tsx:185","src/components/ui/PortfolioModal.tsx:378"]}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"absolute","valueType":"string","occurrences":4,"category":"general","suggestedName":"KEY_ABSOLUTE","suggestedFile":"src/constants/keys.ts","locations":["src/components/ui/NavigationGuide.tsx:188","src/components/ui/NavigationGuide.tsx:198","src/components/ui/PortfolioModal.tsx:383","src/components/ui/PortfolioModal.tsx:473"]}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.28rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":2}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"50%","valueType":"string","occurrences":5,"category":"colors","suggestedName":"COLOR_50","suggestedFile":"src/constants/colors.ts","locations":["src/components/ui/NavigationGuide.tsx:190","src/components/ui/NavigationGuide.tsx:200","src/components/ui/PortfolioModal.tsx:408","src/components/ui/PortfolioModal.tsx:473","src/components/ui/PortfolioModal.tsx:477"]}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"translateX(-50%)","file":"src/components/ui/NavigationGuide.tsx","occurrences":2}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.22rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":2}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.45rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":2}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2px","file":"src/components/ui/NavigationGuide.tsx","occurrences":2}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"rgba(170,255,68,0.7)","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"rgba(140,100,255,0.3)","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"rgba(170,255,68,0.2)","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"rgba(140,100,255,0.2)","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.6rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.72rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"600","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.06em","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.65rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"1px","valueType":"string","occurrences":3,"category":"config","suggestedName":"WIDTH_1PX","suggestedFile":"src/constants/config.ts","locations":["src/components/ui/NavigationGuide.tsx:252","src/components/ui/PortfolioModal.tsx:416","src/components/ui/PortfolioModal.tsx:433"]}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"3.5rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.62rem","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.08em","file":"src/components/ui/NavigationGuide.tsx","occurrences":1}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"PROJECTS","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_PROJECTS","suggestedFile":"src/constants/index.ts","locations":["src/components/ui/PortfolioModal.tsx:20","src/components/room/structure/Moulding.tsx:20"]}
09:56:56.017 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"SKILLS","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_SKILLS","suggestedFile":"src/constants/index.ts","locations":["src/components/ui/PortfolioModal.tsx:21","src/components/room/structure/Moulding.tsx:27"]}
